player,player_id,pass_angle,pass_length,under_pressure,pass_cross,pass_cut_back,pass_inswinging,pass_outswinging,pass_through_ball,pass_switch,pass_normal,location_x,location_y,pass_end_location_x,pass_end_location_y,play_pattern_from_corner,play_pattern_from_counter,play_pattern_from_free_kick,play_pattern_from_goal_kick,play_pattern_from_keeper,play_pattern_from_kick_off,play_pattern_from_throw_in,play_pattern_regular_play,pass_body_part_left_foot,pass_body_part_right_foot,pass_height_ground_pass,pass_height_high_pass,pass_height_low_pass,pass_completed
Francesc Fàbregas i Soler,3478,-0.19643863,20.494146,0,0,0,0,0,0,0,1,36.9,41.0,57.0,37.0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Ruben Loftus-Cheek,3504,-0.6470472,16.920107,0,0,0,0,0,0,0,1,80.1,15.4,93.6,5.2,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Pedro Eliezer Rodríguez Ledesma,3958,1.4680207,22.418297,0,0,0,0,0,0,0,1,89.9,9.8,92.2,32.1,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Oscar dos Santos Emboaba Júnior,40122,0.9119903,3.9204593,0,0,0,0,0,0,0,1,91.6,29.6,94.0,32.7,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,1.1441689,30.207615,0,0,0,0,0,0,0,1,85.3,47.8,97.8,75.3,0,0,0,0,0,0,0,1,0,1,1,0,0,1
César Azpilicueta Tanco,3957,-1.2171841,15.882695,0,0,0,0,0,0,0,1,99.0,74.6,104.5,59.7,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Oscar dos Santos Emboaba Júnior,40122,1.7907106,8.7097645,1,0,0,0,0,0,0,1,49.5,65.1,47.6,73.6,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,3.0828369,8.514693,1,0,0,0,0,0,0,1,49.5,75.7,41.0,76.2,0,0,0,0,0,0,0,1,0,1,1,0,0,1
César Azpilicueta Tanco,3957,-0.7979498,16.901184,0,0,0,0,0,0,0,1,41.0,76.2,52.8,64.1,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Oscar dos Santos Emboaba Júnior,40122,1.7257931,3.238827,0,0,0,0,0,0,0,1,52.8,64.1,52.3,67.3,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,-0.50565827,20.231905,0,0,0,0,0,0,0,1,58.8,60.3,76.5,50.5,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Abdul Rahman Baba,12325,-0.13767767,16.75858,0,0,0,0,0,0,0,1,91.3,5.8,107.9,3.5,0,0,0,0,0,0,0,1,0,1,0,0,1,1
Robert Kenedy Nunes do Nascimento,3666,1.6079309,32.322285,0,1,0,0,0,0,0,0,112.7,4.9,111.5,37.2,0,0,0,0,0,0,0,1,1,0,0,1,0,0
Pedro Eliezer Rodríguez Ledesma,3958,1.3146449,8.683317,0,0,0,0,0,0,0,1,96.4,26.9,98.6,35.3,0,0,0,0,0,0,0,1,0,1,0,0,1,1
Robert Kenedy Nunes do Nascimento,3666,1.4330193,24.027693,0,1,0,0,0,0,0,0,114.3,15.3,117.6,39.1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
Abdul Rahman Baba,12325,-0.6287963,17.681911,0,0,0,0,0,0,0,1,39.5,21.9,53.8,11.5,0,0,0,0,0,0,0,1,0,1,0,0,1,1
Robert Kenedy Nunes do Nascimento,3666,3.0522788,6.726812,0,0,0,0,0,0,0,1,57.1,8.8,50.4,9.4,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Abdul Rahman Baba,12325,2.1206496,25.451523,0,0,0,0,0,0,0,1,48.1,9.4,34.8,31.1,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Branislav Ivanović,5594,0.9652517,18.973665,0,0,0,0,0,0,0,1,34.7,33.5,45.5,49.1,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,-2.0491488,6.0827627,0,0,0,0,0,0,0,1,55.4,57.7,52.6,52.3,0,0,0,0,0,0,0,1,0,1,1,0,0,1
John Michael Nchekwube Obinna,5475,-1.5707964,15.7,0,0,0,0,0,0,0,1,55.7,48.2,55.7,32.5,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Oscar dos Santos Emboaba Júnior,40122,-0.8433044,29.32337,0,0,0,0,0,0,0,1,58.2,27.5,77.7,5.6,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Robert Kenedy Nunes do Nascimento,3666,1.9416876,11.587925,0,0,0,0,0,0,0,1,82.8,6.4,78.6,17.2,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Francesc Fàbregas i Soler,3478,0.124354996,25.799225,0,0,0,0,0,0,0,1,87.1,36.6,112.7,39.8,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Oscar dos Santos Emboaba Júnior,40122,2.8463845,17.873165,0,0,0,0,0,0,0,1,53.6,0.1,36.5,5.3,0,0,0,0,0,0,1,0,0,1,0,0,1,1
Abdul Rahman Baba,12325,-0.021618253,18.504324,0,0,0,0,0,0,0,1,36.5,5.3,55.0,4.9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
Oscar dos Santos Emboaba Júnior,40122,2.141379,7.961156,0,0,0,0,0,0,0,1,52.6,5.8,48.3,12.5,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,0.49215513,45.50011,0,0,0,0,0,0,0,1,51.2,18.5,91.3,40.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
Robert Kenedy Nunes do Nascimento,3666,-1.6641316,43.991478,0,0,0,1,0,0,1,0,120.0,80.0,115.9,36.2,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Oscar dos Santos Emboaba Júnior,40122,1.7681919,8.668333,0,0,0,0,0,0,0,1,87.4,10.0,85.7,18.5,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Ruben Loftus-Cheek,3504,-0.627539,17.542234,0,0,0,0,0,0,0,1,96.8,20.3,111.0,10.0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Pedro Eliezer Rodríguez Ledesma,3958,1.5707964,3.7,0,0,0,0,0,0,0,1,114.9,11.2,114.9,14.9,0,0,0,0,0,0,0,1,1,0,0,1,0,0
Francesc Fàbregas i Soler,3478,1.4989505,26.468283,0,0,0,0,0,0,0,1,64.3,16.8,66.2,43.2,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Oscar dos Santos Emboaba Júnior,40122,0.9928944,32.950874,0,0,0,0,0,0,0,1,75.6,48.4,93.6,76.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
César Azpilicueta Tanco,3957,-1.3734008,53.029804,0,1,0,0,0,0,1,0,103.4,75.7,113.8,23.7,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Asmir Begović,3339,0.9051543,34.328415,0,0,0,0,0,0,0,1,7.0,44.1,28.2,71.1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
César Azpilicueta Tanco,3957,0.008196537,48.80164,0,0,0,0,0,0,0,1,34.7,75.6,83.5,76.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
César Azpilicueta Tanco,3957,-1.1246908,10.198039,0,0,0,0,0,0,0,1,86.4,80.0,90.8,70.8,0,0,0,0,0,0,1,0,1,0,0,0,1,1
César Azpilicueta Tanco,3957,-0.8557046,5.0328918,0,0,0,0,0,0,0,1,81.4,80.0,84.7,76.2,0,0,0,0,0,0,1,0,1,0,0,0,1,1
Francesc Fàbregas i Soler,3478,0.0,10.7,0,0,0,0,0,0,0,1,84.7,76.2,95.4,76.2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
Asmir Begović,3339,0.9958284,14.894965,0,0,0,0,0,0,0,1,19.1,41.5,27.2,54.0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
John Michael Nchekwube Obinna,5475,0.94812554,14.403125,0,0,0,0,0,0,0,1,36.9,59.3,45.3,71.0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,-1.4206738,12.035364,0,0,0,0,0,0,0,1,49.1,76.4,50.9,64.5,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Robert Kenedy Nunes do Nascimento,3666,-3.1088176,12.206555,0,0,0,0,0,0,0,1,50.9,64.5,38.7,64.1,0,0,0,0,0,0,0,1,1,0,0,0,1,1
John Michael Nchekwube Obinna,5475,0.021273386,18.804255,0,0,0,0,0,0,0,1,45.5,65.8,64.3,66.2,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,-0.551655,30.528675,0,0,0,0,0,0,0,1,62.8,78.1,88.8,62.1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Abdul Rahman Baba,12325,-0.7407543,20.59733,1,0,0,0,0,0,0,1,48.5,14.3,63.7,0.4,0,0,0,0,0,0,0,1,1,0,0,0,1,0
Oscar dos Santos Emboaba Júnior,40122,0.48872072,14.270599,0,0,0,0,0,0,0,1,64.4,11.5,77.0,18.2,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,-2.5744205,17.310402,1,0,0,0,0,0,0,1,70.7,27.1,56.1,17.8,0,0,0,0,0,0,0,1,0,1,0,0,1,1
Abdul Rahman Baba,12325,1.4432868,27.523445,0,0,0,0,0,0,0,1,61.6,16.3,65.1,43.6,0,0,0,0,0,0,0,1,1,0,1,0,0,1
John Michael Nchekwube Obinna,5475,-0.8133629,20.231165,0,0,0,0,0,0,0,1,72.7,39.8,86.6,25.1,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,-0.071307465,5.6142673,1,0,0,0,0,0,0,1,87.6,24.5,93.2,24.1,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Branislav Ivanović,5594,-0.18575314,15.160805,0,0,0,0,0,0,0,1,33.4,22.3,48.3,19.5,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Oscar dos Santos Emboaba Júnior,40122,1.5078167,22.2441,0,0,0,0,0,0,0,1,52.2,19.6,53.6,41.8,0,0,0,0,0,0,0,1,1,0,0,0,1,1
Francesc Fàbregas i Soler,3478,0.68924886,13.994642,0,0,0,0,0,0,0,1,67.1,45.4,77.9,54.3,0,0,0,0,0,0,0,1,0,1,1,0,0,1
César Azpilicueta Tanco,3957,-0.8048647,39.959103,0,0,0,0,0,0,0,1,89.9,57.7,117.6,28.9,0,0,0,0,0,0,0,1,0,1,0,0,1,1
Robert Kenedy Nunes do Nascimento,3666,1.5707964,3.6,0,0,0,0,0,0,0,1,118.4,29.3,118.4,32.9,0,0,0,0,0,0,0,1,1,0,0,0,1,0
Francesc Fàbregas i Soler,3478,1.6638925,40.87701,0,0,0,1,0,0,1,0,120.0,0.1,116.2,40.8,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Oscar dos Santos Emboaba Júnior,40122,-0.61072594,9.7652445,0,0,0,0,0,0,0,1,48.1,28.3,56.1,22.7,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,2.2261312,33.80237,0,0,0,0,0,0,0,1,56.1,22.7,35.5,49.5,0,0,0,0,0,0,0,1,0,1,0,0,1,1
John Michael Nchekwube Obinna,5475,0.851093,21.542517,0,0,0,0,0,0,0,1,56.8,61.1,71.0,77.3,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Pedro Eliezer Rodríguez Ledesma,3958,-0.6693574,11.603879,0,0,0,0,0,0,0,1,77.0,62.0,86.1,54.8,0,0,0,0,0,0,0,1,0,1,1,0,0,1
César Azpilicueta Tanco,3957,-1.5630043,38.501167,0,1,0,0,0,0,0,0,110.7,76.7,111.0,38.2,0,0,0,0,0,0,0,1,0,1,0,1,0,1
Oscar dos Santos Emboaba Júnior,40122,0.25910202,8.586617,0,0,0,0,0,0,0,1,97.2,20.5,105.5,22.7,0,0,0,0,0,0,0,1,0,1,1,0,0,0
Francesc Fàbregas i Soler,3478,-0.7538297,6.720863,1,0,0,0,0,0,0,1,97.1,13.0,102.0,8.4,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Oscar dos Santos Emboaba Júnior,40122,1.4576453,26.569908,0,1,0,0,0,0,0,0,107.1,9.2,110.1,35.6,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Francesc Fàbregas i Soler,3478,-1.8385453,11.717508,0,0,0,0,0,0,0,1,87.4,26.2,84.3,14.9,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Abdul Rahman Baba,12325,0.9854207,31.67349,0,1,0,0,0,0,0,0,94.0,13.0,111.5,39.4,0,0,0,0,0,0,0,1,1,0,0,1,0,0
Branislav Ivanović,5594,-1.0088748,6.3812222,0,0,0,0,0,0,0,1,65.1,14.4,68.5,9.0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Oscar dos Santos Emboaba Júnior,40122,2.028456,22.405804,0,0,0,0,0,0,0,1,73.7,8.8,63.8,28.9,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Francesc Fàbregas i Soler,3478,0.3335843,10.689247,0,0,0,0,0,0,0,1,75.1,38.4,85.2,41.9,0,0,0,0,0,0,0,1,0,1,0,0,1,1
César Azpilicueta Tanco,3957,-1.6823316,12.5781555,0,0,0,0,0,0,0,1,71.8,54.7,70.4,42.2,0,0,0,0,0,0,0,1,0,1,1,0,0,1
John Michael Nchekwube Obinna,5475,-1.0543925,13.569451,0,0,0,0,0,0,0,1,71.4,35.9,78.1,24.1,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Oscar dos Santos Emboaba Júnior,40122,-0.90975314,17.10263,0,0,0,0,0,0,0,1,78.7,21.5,89.2,8.0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Abdul Rahman Baba,12325,3.0472786,14.866069,1,0,0,0,0,0,0,1,98.1,8.4,83.3,9.8,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Oscar dos Santos Emboaba Júnior,40122,1.7109298,40.093018,0,0,0,0,0,0,0,1,75.9,11.2,70.3,50.9,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Branislav Ivanović,5594,1.4388657,21.284971,0,0,0,0,0,0,0,1,70.3,50.9,73.1,72.0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
César Azpilicueta Tanco,3957,-0.2165503,20.478281,0,0,0,0,0,0,0,1,85.6,63.5,105.6,59.1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
John Michael Nchekwube Obinna,5475,-0.7801072,13.364505,0,0,0,0,0,0,0,1,28.1,65.9,37.6,56.5,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Oscar dos Santos Emboaba Júnior,40122,-1.6502308,20.163582,0,0,0,0,0,0,0,1,41.5,57.7,39.9,37.6,0,0,0,0,0,0,0,1,0,1,0,0,1,1
Branislav Ivanović,5594,0.13725312,18.271835,0,0,0,0,0,0,0,1,52.6,23.7,70.7,26.2,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Oscar dos Santos Emboaba Júnior,40122,1.0962002,12.254387,0,0,0,0,0,0,0,1,74.5,39.6,80.1,50.5,0,0,0,0,0,0,0,1,0,1,1,0,0,1
César Azpilicueta Tanco,3957,-1.5795298,22.900873,0,0,0,0,0,0,0,1,41.7,80.0,41.5,57.1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
Branislav Ivanović,5594,-0.82799536,21.586338,0,0,0,0,0,0,0,1,56.8,26.5,71.4,10.6,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Abdul Rahman Baba,12325,0.2580555,27.821215,0,0,0,0,0,0,0,1,77.9,9.2,104.8,16.3,0,0,0,0,0,0,1,0,1,0,0,1,0,0
Francesc Fàbregas i Soler,3478,3.0067377,20.08233,0,0,0,0,0,0,0,1,66.8,12.2,46.9,14.9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
Branislav Ivanović,5594,1.760575,18.023596,0,0,0,0,0,0,0,1,39.3,23.7,35.9,41.4,0,0,0,0,0,0,1,0,0,1,1,0,0,1
John Michael Nchekwube Obinna,5475,-0.14345226,9.093404,0,0,0,0,0,0,0,1,36.9,41.4,45.9,40.1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Oscar dos Santos Emboaba Júnior,40122,2.9562447,6.511528,0,0,0,0,0,0,0,1,47.7,41.0,41.3,42.2,0,0,0,0,0,0,1,0,0,1,1,0,0,1
John Michael Nchekwube Obinna,5475,-0.362009,18.071247,0,0,0,0,0,0,0,1,41.3,42.2,58.2,35.8,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,0.09176608,16.368874,0,0,0,0,0,0,0,1,63.7,26.1,80.0,27.6,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Robert Kenedy Nunes do Nascimento,3666,0.5569015,18.73019,0,0,0,0,0,0,0,1,56.4,0.1,72.3,10.0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
Francesc Fàbregas i Soler,3478,2.4548829,14.353396,0,0,0,0,0,0,0,1,81.4,0.1,70.3,9.2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
Abdul Rahman Baba,12325,-0.4266275,7.2498274,0,0,0,0,0,0,0,1,70.4,9.2,77.0,6.2,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,0.81871915,12.734991,1,0,0,0,0,0,0,1,76.9,6.4,85.6,15.7,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Abdul Rahman Baba,12325,2.0728865,11.63615,0,0,0,0,0,0,0,1,84.6,8.6,79.0,18.8,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Francesc Fàbregas i Soler,3478,0.07433089,18.852057,0,0,0,0,0,0,0,1,80.7,21.7,99.5,23.1,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Abdul Rahman Baba,12325,1.709436,8.683317,1,0,0,0,0,0,0,1,106.1,26.9,104.9,35.5,0,0,0,0,0,0,0,1,0,1,1,0,0,0
Oscar dos Santos Emboaba Júnior,40122,-1.1796709,10.492378,0,0,0,0,0,0,0,1,87.8,35.6,91.8,25.9,0,0,0,0,0,0,0,1,0,1,0,0,1,1
Francesc Fàbregas i Soler,3478,1.2490457,39.212242,0,0,0,0,0,0,0,1,91.8,25.9,104.2,63.1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
César Azpilicueta Tanco,3957,-1.2977877,15.576906,0,1,0,0,0,0,0,0,104.5,62.7,108.7,47.7,0,0,0,0,0,0,0,1,1,0,0,1,0,0
John Michael Nchekwube Obinna,5475,2.4459767,29.179617,1,0,0,0,0,0,0,1,29.0,6.0,6.6,24.7,0,0,0,0,0,0,0,1,0,1,0,0,1,1
Asmir Begović,3339,1.0495915,24.1,0,0,0,0,0,0,0,1,8.9,31.0,20.9,51.9,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Branislav Ivanović,5594,-0.78248274,24.253866,0,0,0,0,0,0,0,1,28.5,56.9,45.7,39.8,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,-0.8491415,36.631817,0,0,0,0,0,0,0,1,79.1,34.9,103.3,7.4,0,0,0,0,0,0,0,1,0,1,0,0,1,1
Abdul Rahman Baba,12325,1.6092389,2.6019223,0,0,0,0,0,0,0,1,114.3,5.2,114.2,7.8,0,0,0,0,0,0,0,1,1,0,0,0,1,0
Francesc Fàbregas i Soler,3478,1.685877,37.447697,0,0,0,1,0,0,0,0,120.0,0.1,115.7,37.3,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Francesc Fàbregas i Soler,3478,0.9652517,17.392527,0,0,0,0,0,0,0,1,110.1,10.2,120.0,24.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Branislav Ivanović,5594,1.33076,29.444185,0,0,0,0,0,0,0,1,26.7,12.9,33.7,41.5,0,0,1,0,0,0,0,0,0,1,1,0,0,1
John Michael Nchekwube Obinna,5475,1.0726053,20.71835,1,0,0,0,0,0,0,1,66.6,58.5,76.5,76.7,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Pedro Eliezer Rodríguez Ledesma,3958,-1.9220873,20.34232,0,0,0,0,0,0,0,1,75.9,73.4,68.9,54.3,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,-1.0471457,35.796787,0,0,0,0,0,0,0,1,79.3,39.8,97.2,8.8,0,0,1,0,0,0,0,0,0,1,0,1,0,1
Abdul Rahman Baba,12325,2.566948,14.534442,0,0,0,0,0,0,0,1,95.0,8.1,82.8,16.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,1.1953963,21.819487,0,0,0,0,0,0,0,1,81.4,20.9,89.4,41.2,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Pedro Eliezer Rodríguez Ledesma,3958,-0.22964244,7.9075913,0,0,0,0,0,0,0,1,89.4,41.2,97.1,39.4,0,0,1,0,0,0,0,0,0,1,0,0,1,0
John Michael Nchekwube Obinna,5475,0.39727128,15.50774,0,0,0,0,0,0,0,1,70.4,71.4,84.7,77.4,0,0,1,0,0,0,0,0,0,1,1,0,0,1
César Azpilicueta Tanco,3957,-1.4132347,10.834205,0,0,0,0,0,0,0,1,90.9,77.0,92.6,66.3,0,0,1,0,0,0,0,0,0,1,1,0,0,1
César Azpilicueta Tanco,3957,0.0,13.6,0,0,0,0,0,0,0,1,91.2,77.3,104.8,77.3,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Branislav Ivanović,5594,0.79676133,12.445883,0,0,0,0,0,0,0,1,50.9,53.4,59.6,62.3,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,0.20820595,36.283604,1,0,0,0,0,0,0,1,63.7,60.7,99.2,68.2,0,0,1,0,0,0,0,0,0,1,0,1,0,1
Abdul Rahman Baba,12325,2.120464,29.670525,0,0,0,0,0,0,0,1,25.8,0.1,10.3,25.4,0,0,0,0,0,0,1,0,1,0,0,0,1,1
Asmir Begović,3339,-0.7354398,22.655684,0,0,0,0,0,0,0,1,10.3,25.4,27.1,10.2,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Abdul Rahman Baba,12325,0.5550978,66.600075,0,0,0,0,0,0,0,1,41.0,11.2,97.6,46.3,0,0,0,0,0,0,1,0,1,0,0,1,0,0
John Michael Nchekwube Obinna,5475,-0.41678715,35.32393,0,0,0,0,0,0,0,1,66.2,44.2,98.5,29.9,0,0,0,0,0,0,1,0,0,1,0,1,0,0
Robert Kenedy Nunes do Nascimento,3666,1.4214158,30.236732,0,0,0,0,0,0,0,1,31.6,8.8,36.1,38.7,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Francesc Fàbregas i Soler,3478,-0.16429955,58.082184,0,0,0,0,0,0,0,1,43.1,49.6,100.4,40.1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Pedro Eliezer Rodríguez Ledesma,3958,-1.6220335,19.525623,0,0,0,0,0,0,0,1,78.3,63.1,77.3,43.6,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,0.19515842,8.766413,0,0,0,0,0,0,0,1,91.3,39.1,99.9,40.8,0,0,0,0,0,0,0,1,0,1,0,0,1,0
Oscar dos Santos Emboaba Júnior,40122,1.2500528,31.401434,0,0,0,0,0,0,0,1,82.1,39.8,92.0,69.6,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Pedro Eliezer Rodríguez Ledesma,3958,-1.6782243,10.259142,0,0,0,0,0,0,0,1,95.7,69.7,94.6,59.5,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Pedro Eliezer Rodríguez Ledesma,3958,-1.4027007,50.20767,0,1,0,0,0,0,1,0,108.7,77.8,117.1,28.3,0,0,0,0,0,0,0,1,0,1,0,1,0,0
César Azpilicueta Tanco,3957,-0.29476482,49.22296,0,0,0,0,0,0,0,1,48.7,56.5,95.8,42.2,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Oscar dos Santos Emboaba Júnior,40122,-1.1909103,29.934093,0,0,0,0,0,0,0,1,76.5,38.6,87.6,10.8,0,0,0,0,0,0,0,1,0,1,0,0,1,1
Robert Kenedy Nunes do Nascimento,3666,1.0554568,55.394314,0,1,0,0,0,0,1,0,89.0,11.8,116.3,60.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
César Azpilicueta Tanco,3957,-1.6195382,16.4195,0,0,0,0,0,0,0,1,70.4,76.4,69.6,60.0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
John Michael Nchekwube Obinna,5475,-0.91471726,15.9012575,1,0,0,0,0,0,0,1,64.4,53.4,74.1,40.8,0,0,0,0,0,0,0,1,0,1,0,0,1,1
Francesc Fàbregas i Soler,3478,-0.01694753,35.405083,0,0,0,0,0,0,0,1,74.9,38.6,110.3,38.0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
Asmir Begović,3339,0.044813026,66.96723,0,0,0,0,0,0,0,1,7.0,36.1,73.9,39.1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
Thibaut Courtois,3509,-1.1255721,26.703184,0,0,0,0,0,0,0,1,13.4,67.0,24.9,42.9,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Branislav Ivanović,5594,-0.2945464,18.601076,0,0,0,0,0,0,0,1,31.8,33.1,49.6,27.7,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Pedro Eliezer Rodríguez Ledesma,3958,1.6157659,20.020239,0,0,0,0,0,0,0,1,48.5,33.7,47.6,53.7,0,0,1,0,0,0,0,0,0,1,1,0,0,1
John Michael Nchekwube Obinna,5475,1.1408837,25.19246,0,0,0,0,0,0,0,1,47.6,53.8,58.1,76.7,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Willian Borges da Silva,3472,-1.6579536,10.339246,0,0,0,0,0,0,0,1,56.8,75.7,55.9,65.4,0,0,1,0,0,0,0,0,0,1,1,0,0,1
John Michael Nchekwube Obinna,5475,-1.1232764,13.865424,0,0,0,0,0,0,0,1,55.9,65.2,61.9,52.7,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Ruben Loftus-Cheek,3504,-0.6044717,11.788978,1,0,0,0,0,0,0,1,61.5,53.1,71.2,46.4,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Diego da Silva Costa,5198,-1.4352686,11.101802,0,0,0,0,0,0,0,1,77.8,44.7,79.3,33.7,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,0.24053425,10.914211,0,0,0,0,0,0,0,1,89.1,32.8,99.7,35.4,0,0,1,0,0,0,0,0,0,1,1,0,0,0
Thibaut Courtois,3509,1.4300331,24.946743,0,0,0,0,0,0,0,1,7.0,44.1,10.5,68.8,0,0,0,1,0,0,0,0,1,0,1,0,0,1
Gary Cahill,3645,-1.6421038,19.649937,0,0,0,0,0,0,0,1,11.9,65.6,10.5,46.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
Thibaut Courtois,3509,-0.95538354,19.227585,0,0,0,0,0,0,0,1,10.5,43.6,21.6,27.9,0,0,0,1,0,0,0,0,1,0,1,0,0,1
Branislav Ivanović,5594,-0.93665045,19.240843,0,0,0,0,0,0,0,1,39.0,22.2,50.4,6.7,0,0,0,1,0,0,0,0,0,1,1,0,0,1
Abdul Rahman Baba,12325,2.521989,35.990276,0,0,0,0,0,0,0,1,40.9,13.5,11.6,34.4,0,0,0,1,0,0,0,0,0,1,1,0,0,1
Thibaut Courtois,3509,1.2505772,20.649698,0,0,0,0,0,0,0,1,15.1,38.7,21.6,58.3,0,0,0,1,0,0,0,0,1,0,1,0,0,1
Gary Cahill,3645,-1.5564295,34.803593,0,0,0,0,0,0,0,1,33.6,58.3,34.1,23.5,0,0,0,1,0,0,0,0,0,1,1,0,0,1
